timestamp_utc,engine,symbol,reason,score,metrics
2026-05-06T20:07:17.675073+00:00,orderflow,XRPUSDT,early_score_too_low,3.5,early_score=3.5 | support_dist_bps=41.15 | imbalance=0.01 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.444
2026-05-06T20:07:18.124272+00:00,orderflow,DOGEUSDT,trade_notional_too_low,,tape_total=9019.37 | min=30000.0
2026-05-06T20:07:18.543921+00:00,orderflow,HYPEUSDT,early_score_too_low,3.2,early_score=3.2 | support_dist_bps=57.86 | imbalance=-0.062 | bid_persistence=0.0 | support_holds=5 | compression_ratio=0.811
2026-05-06T20:07:18.948584+00:00,orderflow,WIFUSDT,trade_notional_too_low,,tape_total=3179.29 | min=30000.0
2026-05-06T20:07:19.473649+00:00,orderflow,TAOUSDT,trade_notional_too_low,,tape_total=9295.79 | min=30000.0
2026-05-06T20:07:20.000763+00:00,orderflow,FARTCOINUSDT,early_score_too_low,2.8,early_score=2.8 | support_dist_bps=398.31 | imbalance=-0.219 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.623
2026-05-06T20:07:20.484621+00:00,orderflow,ADAUSDT,trade_notional_too_low,,tape_total=3280.99 | min=30000.0
2026-05-06T20:07:20.896080+00:00,orderflow,NEARUSDT,trade_notional_too_low,,tape_total=5242.54 | min=30000.0
2026-05-06T20:07:21.451461+00:00,orderflow,SUIUSDT,trade_notional_too_low,,tape_total=18455.69 | min=30000.0
2026-05-06T20:07:21.976136+00:00,orderflow,CLUSDT,trade_notional_too_low,,tape_total=513.89 | min=30000.0
2026-05-06T20:07:22.474988+00:00,orderflow,ENAUSDT,trade_notional_too_low,,tape_total=29067.74 | min=30000.0
2026-05-06T20:07:22.882040+00:00,orderflow,ICPUSDT,trade_notional_too_low,,tape_total=2108.77 | min=30000.0
2026-05-06T20:07:23.406641+00:00,orderflow,DASHUSDT,trade_notional_too_low,,tape_total=2049.51 | min=30000.0
2026-05-06T20:07:35.961407+00:00,orderflow,BTCUSDT,early_score_too_low,2.3,early_score=2.3 | support_dist_bps=51.99 | imbalance=-0.924 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.431
2026-05-06T20:07:36.507061+00:00,orderflow,ETHUSDT,early_score_too_low,1.8,early_score=1.8 | support_dist_bps=50.14 | imbalance=0.072 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.51
2026-05-06T20:07:37.047144+00:00,orderflow,SOLUSDT,early_score_too_low,3.0,early_score=3.0 | support_dist_bps=62.47 | imbalance=-0.176 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.552
2026-05-06T20:07:37.595919+00:00,orderflow,TONUSDT,early_score_too_low,3.0,early_score=3.0 | support_dist_bps=96.6 | imbalance=0.014 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.581
2026-05-06T20:07:37.992042+00:00,orderflow,ZECUSDT,early_score_too_low,1.9,early_score=1.9 | support_dist_bps=192.69 | imbalance=-0.465 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.769
2026-05-06T20:07:38.629757+00:00,orderflow,LABUSDT,early_score_too_low,2.8,early_score=2.8 | support_dist_bps=379.41 | imbalance=-0.442 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.7
2026-05-06T20:07:39.585752+00:00,orderflow,XRPUSDT,early_score_too_low,3.5,early_score=3.5 | support_dist_bps=39.04 | imbalance=-0.097 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.444
2026-05-06T20:07:40.008723+00:00,orderflow,DOGEUSDT,trade_notional_too_low,,tape_total=8212.54 | min=30000.0
2026-05-06T20:07:40.499625+00:00,orderflow,HYPEUSDT,trade_notional_too_low,,tape_total=4521.66 | min=30000.0
2026-05-06T20:07:41.048038+00:00,orderflow,WIFUSDT,trade_notional_too_low,,tape_total=5344.17 | min=30000.0
2026-05-06T20:07:41.468878+00:00,orderflow,TAOUSDT,trade_notional_too_low,,tape_total=6464.75 | min=30000.0
2026-05-06T20:07:41.881373+00:00,orderflow,FARTCOINUSDT,early_score_too_low,1.1,early_score=1.1 | support_dist_bps=375.42 | imbalance=-0.367 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.628
2026-05-06T20:07:42.285612+00:00,orderflow,ADAUSDT,trade_notional_too_low,,tape_total=8556.54 | min=30000.0
2026-05-06T20:07:42.847291+00:00,orderflow,NEARUSDT,trade_notional_too_low,,tape_total=1462.25 | min=30000.0
2026-05-06T20:07:43.289566+00:00,orderflow,SUIUSDT,trade_notional_too_low,,tape_total=6036.32 | min=30000.0
2026-05-06T20:07:43.778656+00:00,orderflow,CLUSDT,trade_notional_too_low,,tape_total=1129.44 | min=30000.0
2026-05-06T20:07:44.401042+00:00,orderflow,ENAUSDT,trade_notional_too_low,,tape_total=8352.1 | min=30000.0
2026-05-06T20:07:44.899456+00:00,orderflow,ICPUSDT,trade_notional_too_low,,tape_total=3851.54 | min=30000.0
2026-05-06T20:07:45.325695+00:00,orderflow,DASHUSDT,trade_notional_too_low,,tape_total=3933.95 | min=30000.0
2026-05-06T20:07:57.714171+00:00,orderflow,BTCUSDT,early_score_too_low,1.8,early_score=1.8 | support_dist_bps=50.91 | imbalance=-0.286 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.431
2026-05-06T20:07:58.102419+00:00,orderflow,ETHUSDT,early_score_too_low,3.0,early_score=3.0 | support_dist_bps=48.73 | imbalance=0.018 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.51
2026-05-06T20:07:58.853084+00:00,orderflow,SOLUSDT,early_score_too_low,3.0,early_score=3.0 | support_dist_bps=64.72 | imbalance=-0.185 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.552
2026-05-06T20:07:59.259611+00:00,orderflow,TONUSDT,early_score_too_low,3.0,early_score=3.0 | support_dist_bps=79.62 | imbalance=-0.17 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.581
2026-05-06T20:07:59.648144+00:00,orderflow,ZECUSDT,early_score_too_low,1.9,early_score=1.9 | support_dist_bps=195.24 | imbalance=-0.09 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.769
2026-05-06T20:08:00.078237+00:00,orderflow,LABUSDT,early_score_too_low,2.8,early_score=2.8 | support_dist_bps=381.28 | imbalance=-0.574 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.7
2026-05-06T20:08:00.542930+00:00,orderflow,XRPUSDT,early_score_too_low,2.3,early_score=2.3 | support_dist_bps=39.04 | imbalance=-0.037 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.444
2026-05-06T20:08:00.961180+00:00,orderflow,DOGEUSDT,trade_notional_too_low,,tape_total=12840.4 | min=30000.0
2026-05-06T20:08:01.337052+00:00,orderflow,HYPEUSDT,trade_notional_too_low,,tape_total=19123.21 | min=30000.0
2026-05-06T20:08:01.912314+00:00,orderflow,WIFUSDT,trade_notional_too_low,,tape_total=2345.15 | min=30000.0
2026-05-06T20:08:02.303863+00:00,orderflow,TAOUSDT,trade_notional_too_low,,tape_total=21247.44 | min=30000.0
2026-05-06T20:08:02.853045+00:00,orderflow,FARTCOINUSDT,early_score_too_low,3.1,early_score=3.1 | support_dist_bps=391.77 | imbalance=0.298 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.628
2026-05-06T20:08:03.285301+00:00,orderflow,ADAUSDT,trade_notional_too_low,,tape_total=10965.48 | min=30000.0
2026-05-06T20:08:03.684834+00:00,orderflow,NEARUSDT,trade_notional_too_low,,tape_total=14780.21 | min=30000.0
2026-05-06T20:08:04.067532+00:00,orderflow,SUIUSDT,trade_notional_too_low,,tape_total=3684.43 | min=30000.0
2026-05-06T20:08:04.507096+00:00,orderflow,CLUSDT,trade_notional_too_low,,tape_total=679.38 | min=30000.0
2026-05-06T20:08:04.899647+00:00,orderflow,ENAUSDT,trade_notional_too_low,,tape_total=16323.69 | min=30000.0
2026-05-06T20:08:05.289002+00:00,orderflow,ICPUSDT,trade_notional_too_low,,tape_total=5043.84 | min=30000.0
2026-05-06T20:08:05.675317+00:00,orderflow,DASHUSDT,trade_notional_too_low,,tape_total=2584.86 | min=30000.0
2026-05-06T20:08:18.146256+00:00,orderflow,BTCUSDT,early_score_too_low,2.6,early_score=2.6 | support_dist_bps=50.28 | imbalance=0.375 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.431
2026-05-06T20:08:18.571773+00:00,orderflow,ETHUSDT,early_score_too_low,2.6,early_score=2.6 | support_dist_bps=49.75 | imbalance=0.48 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.493
2026-05-06T20:08:18.962974+00:00,orderflow,SOLUSDT,early_score_too_low,1.8,early_score=1.8 | support_dist_bps=64.72 | imbalance=-0.175 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.552
2026-05-06T20:08:19.363400+00:00,orderflow,TONUSDT,trade_notional_too_low,,tape_total=26453.93 | min=30000.0
2026-05-06T20:08:19.795595+00:00,orderflow,ZECUSDT,trade_notional_too_low,,tape_total=4773.69 | min=30000.0
2026-05-06T20:08:20.734773+00:00,orderflow,LABUSDT,early_score_too_low,3.0,early_score=3.0 | support_dist_bps=344.47 | imbalance=-0.874 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.7
2026-05-06T20:08:21.136588+00:00,orderflow,XRPUSDT,trade_notional_too_low,,tape_total=18441.55 | min=30000.0
2026-05-06T20:08:21.537115+00:00,orderflow,DOGEUSDT,trade_notional_too_low,,tape_total=22890.68 | min=30000.0
2026-05-06T20:08:21.917962+00:00,orderflow,HYPEUSDT,trade_notional_too_low,,tape_total=9089.74 | min=30000.0
2026-05-06T20:08:22.324224+00:00,orderflow,WIFUSDT,trade_notional_too_low,,tape_total=2638.08 | min=30000.0
2026-05-06T20:08:22.706477+00:00,orderflow,TAOUSDT,trade_notional_too_low,,tape_total=21403.26 | min=30000.0
2026-05-06T20:08:23.253713+00:00,orderflow,FARTCOINUSDT,trade_notional_too_low,,tape_total=29214.67 | min=30000.0
2026-05-06T20:08:23.695800+00:00,orderflow,ADAUSDT,trade_notional_too_low,,tape_total=2436.42 | min=30000.0
2026-05-06T20:08:24.267319+00:00,orderflow,NEARUSDT,trade_notional_too_low,,tape_total=12737.22 | min=30000.0
2026-05-06T20:08:24.741379+00:00,orderflow,SUIUSDT,trade_notional_too_low,,tape_total=3077.18 | min=30000.0
2026-05-06T20:08:25.152445+00:00,orderflow,CLUSDT,trade_notional_too_low,,tape_total=1794.95 | min=30000.0
2026-05-06T20:08:25.527804+00:00,orderflow,ENAUSDT,trade_notional_too_low,,tape_total=11345.08 | min=30000.0
2026-05-06T20:08:25.925788+00:00,orderflow,ICPUSDT,trade_notional_too_low,,tape_total=5399.25 | min=30000.0
2026-05-06T20:08:26.660191+00:00,orderflow,DASHUSDT,trade_notional_too_low,,tape_total=1467.13 | min=30000.0
2026-05-06T20:08:39.064186+00:00,orderflow,BTCUSDT,early_score_too_low,1.8,early_score=1.8 | support_dist_bps=49.74 | imbalance=-0.267 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.431
2026-05-06T20:08:39.457156+00:00,orderflow,ETHUSDT,early_score_too_low,1.8,early_score=1.8 | support_dist_bps=47.61 | imbalance=-0.282 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.493
2026-05-06T20:08:39.858590+00:00,orderflow,SOLUSDT,early_score_too_low,2.3,early_score=2.3 | support_dist_bps=64.72 | imbalance=-0.198 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.552
2026-05-06T20:08:41.049328+00:00,orderflow,TONUSDT,trade_notional_too_low,,tape_total=10274.31 | min=30000.0
2026-05-06T20:08:41.440119+00:00,orderflow,ZECUSDT,trade_notional_too_low,,tape_total=14053.18 | min=30000.0
2026-05-06T20:08:42.375348+00:00,orderflow,LABUSDT,trade_notional_too_low,,tape_total=23570.59 | min=30000.0
2026-05-06T20:08:42.778039+00:00,orderflow,XRPUSDT,trade_notional_too_low,,tape_total=7829.69 | min=30000.0
2026-05-06T20:08:43.565000+00:00,orderflow,DOGEUSDT,trade_notional_too_low,,tape_total=2437.89 | min=30000.0
2026-05-06T20:08:43.953701+00:00,orderflow,HYPEUSDT,trade_notional_too_low,,tape_total=20491.26 | min=30000.0
2026-05-06T20:08:44.378557+00:00,orderflow,WIFUSDT,trade_notional_too_low,,tape_total=1816.11 | min=30000.0
2026-05-06T20:08:44.767167+00:00,orderflow,TAOUSDT,trade_notional_too_low,,tape_total=5392.3 | min=30000.0
2026-05-06T20:08:45.180605+00:00,orderflow,FARTCOINUSDT,early_score_too_low,3.1,early_score=3.1 | support_dist_bps=386.45 | imbalance=0.386 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.628
2026-05-06T20:08:45.570093+00:00,orderflow,ADAUSDT,trade_notional_too_low,,tape_total=0 | min=30000.0
2026-05-06T20:08:45.968003+00:00,orderflow,NEARUSDT,trade_notional_too_low,,tape_total=1842.63 | min=30000.0
2026-05-06T20:08:46.353900+00:00,orderflow,SUIUSDT,trade_notional_too_low,,tape_total=2499.18 | min=30000.0
2026-05-06T20:08:46.743711+00:00,orderflow,CLUSDT,trade_notional_too_low,,tape_total=10165.17 | min=30000.0
2026-05-06T20:08:47.146946+00:00,orderflow,ENAUSDT,trade_notional_too_low,,tape_total=16693.77 | min=30000.0
2026-05-06T20:08:47.563103+00:00,orderflow,ICPUSDT,trade_notional_too_low,,tape_total=1237.11 | min=30000.0
2026-05-06T20:08:47.945159+00:00,orderflow,DASHUSDT,trade_notional_too_low,,tape_total=6978.97 | min=30000.0
2026-05-06T20:09:00.398892+00:00,orderflow,BTCUSDT,reward_to_r1_too_low,4.3,early_score=4.3 | support_dist_bps=51.34 | imbalance=0.939 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.431 | reward_to_r1=0.138 | resistance_1=81580.0 | resistance_2=82148.414692 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-06T20:09:00.804398+00:00,orderflow,ETHUSDT,early_score_too_low,3.5,early_score=3.5 | support_dist_bps=50.31 | imbalance=-0.229 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.493
2026-05-06T20:09:01.202955+00:00,orderflow,SOLUSDT,early_score_too_low,1.8,early_score=1.8 | support_dist_bps=63.6 | imbalance=-0.162 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.552
2026-05-06T20:09:01.638430+00:00,orderflow,TONUSDT,trade_notional_too_low,,tape_total=15060.27 | min=30000.0
2026-05-06T20:09:02.079623+00:00,orderflow,ZECUSDT,early_score_too_low,2.0,early_score=2.0 | support_dist_bps=179.61 | imbalance=0.192 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.769
2026-05-06T20:09:02.525073+00:00,orderflow,LABUSDT,trade_notional_too_low,,tape_total=25826.98 | min=30000.0
2026-05-06T20:09:02.945464+00:00,orderflow,XRPUSDT,trade_notional_too_low,,tape_total=11473.89 | min=30000.0
2026-05-06T20:09:03.331921+00:00,orderflow,DOGEUSDT,trade_notional_too_low,,tape_total=2407.77 | min=30000.0
2026-05-06T20:09:03.714023+00:00,orderflow,HYPEUSDT,trade_notional_too_low,,tape_total=8856.42 | min=30000.0
2026-05-06T20:09:04.258959+00:00,orderflow,WIFUSDT,trade_notional_too_low,,tape_total=1495.65 | min=30000.0
2026-05-06T20:09:04.648269+00:00,orderflow,TAOUSDT,trade_notional_too_low,,tape_total=13784.68 | min=30000.0
2026-05-06T20:09:05.226037+00:00,orderflow,FARTCOINUSDT,early_score_too_low,1.1,early_score=1.1 | support_dist_bps=345.58 | imbalance=-0.271 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.628
2026-05-06T20:09:05.630266+00:00,orderflow,ADAUSDT,trade_notional_too_low,,tape_total=1598.4 | min=30000.0
2026-05-06T20:09:06.019985+00:00,orderflow,NEARUSDT,trade_notional_too_low,,tape_total=8382.39 | min=30000.0
2026-05-06T20:09:06.418217+00:00,orderflow,SUIUSDT,trade_notional_too_low,,tape_total=3166.18 | min=30000.0
2026-05-06T20:09:06.786903+00:00,orderflow,CLUSDT,trade_notional_too_low,,tape_total=33.3 | min=30000.0
2026-05-06T20:09:07.176314+00:00,orderflow,ENAUSDT,trade_notional_too_low,,tape_total=24346.61 | min=30000.0
2026-05-06T20:09:07.569530+00:00,orderflow,ICPUSDT,trade_notional_too_low,,tape_total=813.47 | min=30000.0
2026-05-06T20:09:07.993528+00:00,orderflow,DASHUSDT,trade_notional_too_low,,tape_total=18604.38 | min=30000.0
2026-05-06T20:09:20.380088+00:00,orderflow,BTCUSDT,early_score_too_low,3.5,early_score=3.5 | support_dist_bps=51.34 | imbalance=-0.506 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.431
2026-05-06T20:09:20.780080+00:00,orderflow,ETHUSDT,early_score_too_low,2.3,early_score=2.3 | support_dist_bps=50.39 | imbalance=-0.667 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.484
2026-05-06T20:09:21.199049+00:00,orderflow,SOLUSDT,early_score_too_low,3.5,early_score=3.5 | support_dist_bps=65.85 | imbalance=-0.145 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.559
2026-05-06T20:09:21.626514+00:00,orderflow,TONUSDT,trade_notional_too_low,,tape_total=19293.95 | min=30000.0
2026-05-06T20:09:22.411984+00:00,orderflow,ZECUSDT,trade_notional_too_low,,tape_total=2056.49 | min=30000.0
2026-05-06T20:09:22.807885+00:00,orderflow,LABUSDT,reward_to_r1_too_low,3.8,early_score=3.8 | support_dist_bps=331.95 | imbalance=0.346 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.7 | reward_to_r1=0.023 | resistance_1=4.20472 | resistance_2=4.21261 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-06T20:09:23.770671+00:00,orderflow,XRPUSDT,trade_notional_too_low,,tape_total=589.61 | min=30000.0
2026-05-06T20:09:24.169797+00:00,orderflow,DOGEUSDT,trade_notional_too_low,,tape_total=2053.88 | min=30000.0
2026-05-06T20:09:24.801545+00:00,orderflow,HYPEUSDT,trade_notional_too_low,,tape_total=13715.82 | min=30000.0
2026-05-06T20:09:25.457167+00:00,orderflow,WIFUSDT,trade_notional_too_low,,tape_total=2951.02 | min=30000.0
2026-05-06T20:09:25.977346+00:00,orderflow,TAOUSDT,trade_notional_too_low,,tape_total=3343.89 | min=30000.0
2026-05-06T20:09:26.895964+00:00,orderflow,FARTCOINUSDT,trade_notional_too_low,,tape_total=20281.11 | min=30000.0
2026-05-06T20:09:27.274304+00:00,orderflow,ADAUSDT,trade_notional_too_low,,tape_total=435.15 | min=30000.0
2026-05-06T20:09:27.840071+00:00,orderflow,NEARUSDT,trade_notional_too_low,,tape_total=14933.81 | min=30000.0
2026-05-06T20:09:28.257318+00:00,orderflow,SUIUSDT,trade_notional_too_low,,tape_total=1055.56 | min=30000.0
2026-05-06T20:09:28.643025+00:00,orderflow,CLUSDT,trade_notional_too_low,,tape_total=0 | min=30000.0
2026-05-06T20:09:29.593601+00:00,orderflow,ENAUSDT,trade_notional_too_low,,tape_total=3251.73 | min=30000.0
2026-05-06T20:09:29.978434+00:00,orderflow,ICPUSDT,trade_notional_too_low,,tape_total=397.74 | min=30000.0
2026-05-06T20:09:30.376144+00:00,orderflow,DASHUSDT,trade_notional_too_low,,tape_total=783.61 | min=30000.0
2026-05-06T20:09:42.929505+00:00,orderflow,BTCUSDT,early_score_too_low,3.0,early_score=3.0 | support_dist_bps=51.7 | imbalance=-0.651 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.431
2026-05-06T20:09:43.920644+00:00,orderflow,ETHUSDT,early_score_too_low,2.6,early_score=2.6 | support_dist_bps=50.43 | imbalance=0.255 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.484
2026-05-06T20:09:44.315219+00:00,orderflow,SOLUSDT,early_score_too_low,3.5,early_score=3.5 | support_dist_bps=65.85 | imbalance=-0.141 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.567
2026-05-06T20:09:44.716234+00:00,orderflow,TONUSDT,trade_notional_too_low,,tape_total=15715.97 | min=30000.0
2026-05-06T20:09:45.147959+00:00,orderflow,ZECUSDT,trade_notional_too_low,,tape_total=694.94 | min=30000.0
2026-05-06T20:09:46.667542+00:00,orderflow,LABUSDT,trade_notional_too_low,,tape_total=21148.08 | min=30000.0
2026-05-06T20:09:47.657022+00:00,orderflow,XRPUSDT,trade_notional_too_low,,tape_total=17426.73 | min=30000.0
2026-05-06T20:09:48.058819+00:00,orderflow,DOGEUSDT,trade_notional_too_low,,tape_total=3130.4 | min=30000.0
2026-05-06T20:09:48.453421+00:00,orderflow,HYPEUSDT,early_score_too_low,2.3,early_score=2.3 | support_dist_bps=44.88 | imbalance=0.354 | bid_persistence=0.0 | support_holds=5 | compression_ratio=0.813
2026-05-06T20:09:49.049229+00:00,orderflow,WIFUSDT,trade_notional_too_low,,tape_total=7063.79 | min=30000.0
2026-05-06T20:09:49.438555+00:00,orderflow,TAOUSDT,trade_notional_too_low,,tape_total=655.34 | min=30000.0
2026-05-06T20:09:49.858247+00:00,orderflow,FARTCOINUSDT,early_score_too_low,1.1,early_score=1.1 | support_dist_bps=336.18 | imbalance=0.039 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.628
2026-05-06T20:09:50.287064+00:00,orderflow,ADAUSDT,trade_notional_too_low,,tape_total=8643.39 | min=30000.0
2026-05-06T20:09:50.704544+00:00,orderflow,NEARUSDT,early_score_too_low,1.8,early_score=1.8 | support_dist_bps=107.42 | imbalance=0.079 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.541
2026-05-06T20:09:51.104771+00:00,orderflow,SUIUSDT,trade_notional_too_low,,tape_total=10392.76 | min=30000.0
2026-05-06T20:09:51.494431+00:00,orderflow,CLUSDT,trade_notional_too_low,,tape_total=2066.57 | min=30000.0
2026-05-06T20:09:52.076083+00:00,orderflow,ENAUSDT,trade_notional_too_low,,tape_total=18636.74 | min=30000.0
2026-05-06T20:09:52.509892+00:00,orderflow,ICPUSDT,trade_notional_too_low,,tape_total=3038.42 | min=30000.0
2026-05-06T20:09:52.911955+00:00,orderflow,DASHUSDT,trade_notional_too_low,,tape_total=364.21 | min=30000.0
2026-05-06T20:10:05.842912+00:00,orderflow,BTCUSDT,early_score_too_low,2.3,early_score=2.3 | support_dist_bps=49.02 | imbalance=-0.606 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.431
2026-05-06T20:10:06.248078+00:00,orderflow,ETHUSDT,reward_to_r1_too_low,4.3,early_score=4.3 | support_dist_bps=47.79 | imbalance=0.965 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.484 | reward_to_r1=0.147 | resistance_1=2352.03 | resistance_2=2367.433554 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-06T20:10:06.640860+00:00,orderflow,SOLUSDT,trade_notional_too_low,,tape_total=23458.71 | min=30000.0
2026-05-06T20:10:07.038569+00:00,orderflow,TONUSDT,trade_notional_too_low,,tape_total=24903.14 | min=30000.0
2026-05-06T20:10:07.419890+00:00,orderflow,ZECUSDT,trade_notional_too_low,,tape_total=12268.85 | min=30000.0
2026-05-06T20:10:07.846559+00:00,orderflow,LABUSDT,trade_notional_too_low,,tape_total=24356.17 | min=30000.0
2026-05-06T20:10:08.406705+00:00,orderflow,XRPUSDT,trade_notional_too_low,,tape_total=27848.86 | min=30000.0
2026-05-06T20:10:08.801030+00:00,orderflow,DOGEUSDT,trade_notional_too_low,,tape_total=414.07 | min=30000.0
2026-05-06T20:10:09.362991+00:00,orderflow,HYPEUSDT,trade_notional_too_low,,tape_total=10732.58 | min=30000.0
2026-05-06T20:10:09.763944+00:00,orderflow,WIFUSDT,trade_notional_too_low,,tape_total=25808.82 | min=30000.0
2026-05-06T20:10:10.178712+00:00,orderflow,TAOUSDT,trade_notional_too_low,,tape_total=3348.55 | min=30000.0
2026-05-06T20:10:10.568404+00:00,orderflow,FARTCOINUSDT,trade_notional_too_low,,tape_total=29845.3 | min=30000.0
2026-05-06T20:10:10.960169+00:00,orderflow,ADAUSDT,trade_notional_too_low,,tape_total=3363.81 | min=30000.0
2026-05-06T20:10:11.537407+00:00,orderflow,NEARUSDT,trade_notional_too_low,,tape_total=25414.99 | min=30000.0
2026-05-06T20:10:11.936556+00:00,orderflow,SUIUSDT,trade_notional_too_low,,tape_total=2092.13 | min=30000.0
2026-05-06T20:10:12.337079+00:00,orderflow,CLUSDT,trade_notional_too_low,,tape_total=1998.87 | min=30000.0
2026-05-06T20:10:12.956186+00:00,orderflow,ENAUSDT,trade_notional_too_low,,tape_total=6722.83 | min=30000.0
2026-05-06T20:10:13.699853+00:00,orderflow,ICPUSDT,trade_notional_too_low,,tape_total=3392.47 | min=30000.0
2026-05-06T20:10:14.070622+00:00,orderflow,DASHUSDT,trade_notional_too_low,,tape_total=1038.44 | min=30000.0
2026-05-07T05:26:28.793104+00:00,orderflow,SOLUSDT,stale_book,,age_sec=33372.72
2026-05-07T05:26:29.181310+00:00,orderflow,TONUSDT,stale_book,,age_sec=33373.11
2026-05-07T05:26:29.977527+00:00,macro,SOLUSDT,reward_to_r1_too_low,4.4,tf=60 | range_pct=3.302 | close_pos=0.445 | turnover_sum=928397953.07 | volume_expansion=0.477 | atr_compression=0.836 | recent_impulse_pct=2.376 | score=4.4 | reward_to_r1=0.636 | resistance_1=89.48 | resistance_2=90.06 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-07T05:26:29.986522+00:00,orderflow,ZECUSDT,stale_book,,age_sec=33373.96
2026-05-07T05:26:30.385963+00:00,orderflow,LABUSDT,stale_book,,age_sec=33374.35
2026-05-07T05:26:30.870334+00:00,orderflow,XRPUSDT,stale_book,,age_sec=33374.79
2026-05-07T05:26:32.073473+00:00,orderflow,DOGEUSDT,stale_book,,age_sec=33376.0
2026-05-07T05:26:32.626471+00:00,macro,TONUSDT,range_too_wide,,tf=D | range_pct=56.609 | close_pos=0.99 | turnover_sum=1236158273.8 | volume_expansion=1.603 | atr_compression=2.217 | recent_impulse_pct=84.727
2026-05-07T05:26:32.677470+00:00,orderflow,HYPEUSDT,stale_book,,age_sec=33376.61
2026-05-07T05:26:33.599880+00:00,orderflow,WIFUSDT,stale_book,,age_sec=33377.53
2026-05-07T05:27:05.393858+00:00,orderflow,FARTCOINUSDT,trade_notional_too_low,,tape_total=449.8 | min=30000.0
2026-05-07T05:27:05.804052+00:00,orderflow,ADAUSDT,trade_notional_too_low,,tape_total=0 | min=30000.0
2026-05-07T05:27:06.206765+00:00,macro,LABUSDT,range_too_wide,,tf=D | range_pct=98.314 | close_pos=0.924 | turnover_sum=2714333252.94 | volume_expansion=0.132 | atr_compression=2.901 | recent_impulse_pct=231.375
2026-05-07T05:27:06.261175+00:00,orderflow,NEARUSDT,trade_notional_too_low,,tape_total=18.66 | min=30000.0
2026-05-07T05:27:06.671651+00:00,orderflow,SUIUSDT,trade_notional_too_low,,tape_total=19.65 | min=30000.0
2026-05-07T05:27:07.078299+00:00,orderflow,CLUSDT,trade_notional_too_low,,tape_total=15.27 | min=30000.0
2026-05-07T05:27:07.525118+00:00,macro,XRPUSDT,reward_to_r1_too_low,4.4,tf=D | range_pct=11.72 | close_pos=0.401 | turnover_sum=6419029317.06 | volume_expansion=0.381 | atr_compression=0.743 | recent_impulse_pct=4.59 | score=4.4 | reward_to_r1=0.462 | resistance_1=1.4467 | resistance_2=1.463 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-07T05:27:07.586523+00:00,orderflow,ENAUSDT,trade_notional_too_low,,tape_total=20.23 | min=30000.0
2026-05-07T05:27:08.044968+00:00,orderflow,ICPUSDT,trade_notional_too_low,,tape_total=10.41 | min=30000.0
